,sport,school,coach
644,baseball,Grand Rapids,Bill Kinnunen
645,baseball,Hill-Murray,Bill Lechner
646,baseball,Kennedy,Matt Hanson
647,baseball,Mahtomedi,John Hardgrove
648,baseball,Mankato East,Cory Smith
649,baseball,Mankato West,Ethan Anderson
650,baseball,Minneapolis South,Scott Zosel
651,baseball,Monticello,Corey Stanger
652,baseball,North Branch,Stephen Christensen
653,baseball,Northfield,Mark Auge
654,baseball,Orono,Bucky Mieras
655,baseball,Princeton,Jesse Zimmer
656,baseball,Red Wing,Jim Bohmbach
657,baseball,Richfield,Dave Boie
658,baseball,Robbinsdale Cooper,Tim Palm
659,baseball,Sartell-St. Stephen,Jerome Nemanich
660,baseball,Sauk Rapids-Rice,Jeff Hille
661,baseball,Simley,Kevin Kirkwold
662,baseball,South St. Paul,D. Cosgrove
663,baseball,St. Anthony Village,Troy Urdahl
664,baseball,St. Thomas Academy,Matt Kelly
665,baseball,Waconia,Mark Grundofer
666,baseball,Willmar,Mark Stier
667,baseball,Andover,Don Gawreluk
668,baseball,Anoka,Kevin Bross
669,baseball,Apple Valley,Jeremy Hendrickson
670,baseball,Blaine,Bill Zenner
671,baseball,Brainerd,Lowell Scearcy
672,baseball,Buffalo,Mike Beilke
673,baseball,Burnsville,Mick Scholl
674,baseball,Cambridge-Isanti,Mike Bergloff
675,baseball,Chaska,Eric Welter
676,baseball,Cretin-Derham Hall,Paul Weinberg
677,baseball,Duluth East,Chris Siljendahl
678,baseball,Eagan,Rob Walsh
679,baseball,East Ridge,Brian Sprout
680,baseball,Eastview,Tom Strey
681,baseball,Eden Prairie,John Buteyn
682,baseball,Elk River,Barry Hohlen
683,baseball,Farmington,Mike Winters
684,baseball,Forest Lake,Brian Raabe
685,baseball,Hastings,Taylor Pagel
686,baseball,Hopkins,Jason Mihalakis
687,baseball,Irondale,Brian Peloquin
688,baseball,Jefferson,Jim Gess
689,baseball,John Marshall,Terry Heiderscheit
690,baseball,Lakeville North,Eric Gassman
691,baseball,Lakeville South,Allen Iversen
692,baseball,Maple Grove,Darby Carlson
693,baseball,Mayo,Dan Hoefs
694,baseball,Minneapolis Southwest,Jared Mountain
695,baseball,Minnetonka,Paul Twenge
696,baseball,Moorhead,Greg Salvevold
697,baseball,Mounds View,Jon Nuss
698,baseball,New Prague,Tom Wetschka
699,baseball,North,Steven Pignato
700,baseball,Park,John McGowan
701,baseball,Park Center,Nathan Johnson
702,baseball,Prior Lake,Greg Nesbitt
703,baseball,Robbinsdale Armstrong,Brian Sobiech
704,baseball,Rogers,Brian Harapat
705,baseball,Rosemount,Trevor Monroe
706,baseball,Roseville,Mike Ponsolle
707,baseball,Shakopee,Tom Schleper
708,baseball,Spring Lake Park,Jeff Dainty
709,baseball,St. Cloud Tech,Steve Taylor
710,baseball,St. Francis,Brian Julson
711,baseball,St. Louis Park,Chad Austad
712,baseball,Tartan,Curt Russell
713,baseball,Totino-Grace,Mike Smith
714,baseball,Washburn,Erick Nelson
715,baseball,White Bear Lake,Jeff Wagner
716,baseball,Ely,Frank Ivancich
717,baseball,Eveleth-Gilbert,Jamie Lindseth
718,baseball,Mesabi East,Chad Sahr
719,baseball,Mountain Iron-Buhl,Robert Hanson
720,baseball,North Woods,Daniel Manick
721,baseball,Albert Lea,Joe Sczublewski
722,baseball,Austin,Chris Gogolewski
723,baseball,Faribault,Brent Hawkins
724,baseball,John Marshall,Terry Heiderscheit
725,baseball,Mankato East,Cory Smith
726,baseball,Mankato West,Ethan Anderson
727,baseball,Mayo,Dan Hoefs
728,baseball,Northfield,Mark Auge
729,baseball,Red Wing,Jim Bohmbach
730,baseball,North Side,Ashkelon Stapleton
731,baseball,Shaw,TONY ROACH
732,baseball,Jumpertown,Rod Williams
733,baseball,French Camp Academy,Nathan Wright
734,baseball,Ethel,Chris Schuster
735,baseball,Sacred Heart,Larry Watkins
736,baseball,Pine Grove,Matt King
737,baseball,Biggersville,Daniel Rowsey
738,baseball,Sebastopol,Craig Martin
739,baseball,Bogue Chitto,Gareth Sartin
740,baseball,Tremont,Luke Goff
741,baseball,Thrasher,Richie Taylor
742,baseball,Stringer,Wade Weathers
743,baseball,Leake County,John Riser
744,baseball,McAdams,Gunner Nichols
745,baseball,Mount Olive,Scooter Prince
746,baseball,Wheeler,James Shaw
747,baseball,Resurrection Catholic,Johnny Olsen
748,baseball,Smithville,John Harris
749,baseball,Hamilton,Lewis Earnest
750,baseball,Tupelo Christian Prep,Drew Dillard
751,baseball,Lumberton,Lance Hendrix
752,baseball,West Union,Ashley Russell
753,baseball,Myrtle,Matthew Perry
754,baseball,Nanih Waiya,Tyler Rogers
755,baseball,Falkner,Brad Barnes
756,baseball,Vardaman,Josh Warren
757,baseball,Salem,Chris McCallum
758,baseball,Houlka,Johnathon Huffman
759,baseball,Hickory Flat,Andy Dillard
760,baseball,Okolona,w h
761,baseball,Blue Mountain,Kevin Williams
762,baseball,Brooks,Arlander McCarthy
763,baseball,Coldwater,Michael Newson
764,baseball,Kennedy,KENDERICK HOWARD
765,baseball,Simmons,Cortez Johnson
766,baseball,St. Joseph,David Bariola Jr
767,baseball,Leland,Pedro Colon
768,baseball,Amite County,Johnny Lane Ball
769,baseball,Strayhorn,Jim Tom Copeland
770,baseball,New Site,Andy McGregor
771,baseball,Clarkdale,Scott Gibson
772,baseball,Mize,Adam Dyess
773,baseball,Enterprise (MS),John Welch
774,baseball,Puckett,Kelly Boszor
775,baseball,Potts Camp,Dustin Minor
776,baseball,East Webster,Jordan Smith
777,baseball,Lake,Jake Nester
778,baseball,Bruce,Cody Brownlee
779,baseball,East Union,chris basil
780,baseball,Richton,Josh Palmer
781,baseball,"Enterprise (Brookhaven, MS)",cass brister
782,baseball,Calhoun City,Joshua Miller
783,baseball,Bay Springs,Destin Ellis
784,baseball,Ingomar,Andy Wilbanks
785,baseball,Taylorsville,Dusty Hillman
786,baseball,St. Joseph Catholic,Gerard McCall
787,baseball,Scott Central,Kent Lewis
788,baseball,Baldwyn,Shannon Smith
789,baseball,Pisgah,Lance Anderson
790,baseball,Loyd Star,Jared Britt
791,baseball,Walnut,Ben Wallis
792,baseball,St. Patrick,Tyler Buckley
793,baseball,Riverside,Boo Ellis
794,baseball,East Marion,Mandell Echols
795,baseball,West Lincoln,David Gilbert
796,baseball,Winona,Mark Austin
797,baseball,O'Bannon,Nathan Kennedy
798,baseball,Heidelberg,Rob Winpigler
799,baseball,North Forrest,Sean Pounds
800,baseball,Bassfield,John Daley
801,baseball,Byers,Dustin McMillin
802,baseball,Coahoma Agricultural,chris smith
803,baseball,J.Z. George,Wylie Rhodes
804,baseball,Leflore County,ROBERT MCCLUNG
805,baseball,Prentiss,Jacques Poole
806,baseball,South Delta,Alex Savannah
807,baseball,West Bolivar,Jermey Banks
808,baseball,West Tallahatchie,Anthony deBlois
809,baseball,Port Gibson,Tilden Young
810,baseball,McLaurin,Jeff Walker
811,baseball,Charleston,Michael Hargett
812,baseball,Humphreys County,Louis James
813,baseball,North Pontotoc,Chad Anthony
814,baseball,Belmont,Kevin Deaton
815,baseball,Seminary,Clay Bush
816,baseball,Magee,Allen Eubanks
817,baseball,Independence,Kevin Hill
818,baseball,Tylertown,Michael Watts
819,baseball,Booneville,Kevin Williams
820,baseball,Forest,Keith Brown
821,baseball,Kossuth,Daniel Threadgill
822,baseball,Morton,ZeErika McQueen
823,baseball,Crystal Springs,Glenn Wilkerson II
824,baseball,Raleigh,Scott Nash
825,baseball,Yazoo County,Corbin Ellis
826,baseball,Houston,Brian Goodman
827,baseball,Hatley,Jamie Edwards
828,baseball,Columbia,Kyle Lindsey
829,baseball,Southeast Lauderdale,Shay Cooper
830,baseball,West Marion,Derrick Jerkins
831,baseball,St. Andrew's Episcopal,Mark Fanning
832,baseball,Choctaw Central,Todd York
833,baseball,Water Valley,Jeb Lee
834,baseball,Alcorn Central,Trae Bain
835,baseball,Franklin County,Joshua Thibodeaux
836,baseball,Choctaw County,Andy Young
837,baseball,Perry Central,Ryan Jackson
838,baseball,Philadelphia,Joel Cosgrove
839,baseball,Velma Jackson,Gerald Peyton
840,baseball,Amanda Elzy,Thomas Foster
841,baseball,Ruleville Central,Tony Anderson
842,baseball,Collins,Lester Magee
843,baseball,Palmer,baxter swearengen
844,baseball,Aberdeen,Seth Dover
845,baseball,Wesson,Seth Lofton
846,baseball,Hazlehurst,David Reece
847,baseball,Holly Springs,Camron Isom
848,baseball,Shannon,Jacob Bruce
849,baseball,West Lauderdale,Jason Smith
850,baseball,Lawrence County,Seth Avants
851,baseball,Amory,Cade Hoggard
852,baseball,Northeast Jones,Jeremy Parker
853,baseball,Ripley,Joel Gafford
854,baseball,Mendenhall,Ryan Neely
855,baseball,Poplarville,PHS Coach
856,baseball,Caledonia,Travis Garner
857,baseball,Florence,Josh Anderson
858,baseball,Gentry,John Cochran
859,baseball,Greene County,Nick Chatham
860,baseball,Pontotoc,Josh Dowdy
861,baseball,Vancleave,Justin Edwards
862,baseball,Mooreville,Derek Thompson
863,baseball,Purvis,Tony Farlow
864,baseball,Corinth,Rob Scarbrough
865,baseball,Kosciusko,Derrik Boland
866,baseball,Byhalia,Hunter Gore
867,baseball,Itawamba Agricultural,steve kerr
868,baseball,North Pike,George Lott
869,baseball,Northeast Lauderdale,Tyler Vick
870,baseball,Sumrall,Larry Knight
871,baseball,McComb,Dusty Davis
872,baseball,East Central,Doug DuVall
873,baseball,New Albany,Buddy Hall
874,baseball,Richland,Matthew Quick
875,baseball,Senatobia,Brandon Rowan
876,baseball,St. Stanislaus,Mark Logan
877,baseball,Tishomingo County,Casey James
878,baseball,Cleveland Central,Alex Fletcher
879,baseball,Newton County,Wyatt Tullos
880,baseball,Forrest County Agricultural,Gatlin Steelman
881,baseball,Louisville,Kylie Ming
882,baseball,Raymond,Les Kelly
883,baseball,South Pike,Chet Dear
884,baseball,Quitman,Matt Boone
885,baseball,Pass Christian,Ricky Smith
886,baseball,Rosa Fort,Cordell Gray
887,baseball,Moss Point,Marc Turner
888,baseball,Yazoo City,Brandon Kincaid
889,baseball,Noxubee County,Chris Carlisle
890,baseball,Leake Central,Jonathan Hardy
891,baseball,Wingfield,Joel Sinclair
892,baseball,Hattiesburg,joe hartfield
893,baseball,Neshoba Central,Justin Stovall
894,baseball,Saltillo,ERIC REYNOLDS
895,baseball,Pearl River Central,Neil Walther
896,baseball,Long Beach,Conner Douglas
897,baseball,Wayne County,Ian Sharp
898,baseball,Lafayette,John Walker
899,baseball,West Jones,Trey Sutton
900,baseball,Grenada,Drew Pitcock
901,baseball,Vicksburg,Antonio Calvin
902,baseball,New Hope,Lee Boyd
903,baseball,Center Hill,Dalton Freeman
904,baseball,Picayune,Evan Nichelson
905,baseball,Lake Cormorant,Brian Lewis
906,baseball,Brookhaven,Matt White
907,baseball,South Jones,Jordan Rogers
908,baseball,Clarksdale,Matt Cummins
909,baseball,Ridgeland,Chris Peden
910,baseball,Stone,Joel Bowman
911,baseball,Natchez,Dan Smith
912,baseball,West Harrison,David Marsland
913,baseball,Callaway,Courtney Green
914,baseball,Canton,Dexter Brim
915,baseball,Gautier,Jonathan Salter
916,baseball,West Point,Blake Hutchison
917,baseball,Holmes County Central,Dave Rigby
918,baseball,Hernando,David Lara
919,baseball,Pearl,Brian Jones
920,baseball,DeSoto Central,Mark Monaghan
921,baseball,Tupelo,Justin Reed
922,baseball,Madison Central,Patrick Robey
923,baseball,Oak Grove,Chris McCardle
924,baseball,Petal,Shane Kelly
925,baseball,Lewisburg,Rusty Cagle
926,baseball,Germantown,Brian Hardy
927,baseball,Pascagoula,Richie Tillman
928,baseball,South Panola,Jake Mills
929,baseball,Ocean Springs,Brian Rea
930,baseball,D'Iberville,Cragin Gilbert
931,baseball,Starkville,Luke Adkins
932,baseball,Biloxi,Eddie Lofton
933,baseball,Olive Branch,Junior Weaver
934,baseball,Brandon,Daniel Best
935,baseball,Northwest Rankin,Jeff McClaskey
936,baseball,Hancock,Anthony DeWitt
937,baseball,Oxford,Chris Baughman
938,baseball,Terry,Andrew Haygood
939,baseball,George County,Brandon Davis
940,baseball,St. Martin,Kary Bridges
941,baseball,Greenville,Jeffrey Jones
942,baseball,Meridian,Eddie Easley
943,baseball,Gulfport,Jamie McMahon
944,baseball,Southaven,Gary-Scott Gabbert
945,baseball,Horn Lake,Ivan Nails
946,baseball,Clinton,Trave Hopkins
947,baseball,Warren Central,Randy Broome
948,baseball,Murrah,Avery Mason
949,baseball,Harrison Central,Neil Frederic
950,baseball,Forest Hill,Lan Anderson
951,baseball,Weaubleau,Chad Foster
952,baseball,Bell City,Matt Asher
953,baseball,Bevier,Jed Cook
954,baseball,Brashear,Corbin Coe
955,baseball,Bronaugh,Jerrod Alexander
956,baseball,Bucklin-Macon County,Riley Lucas
957,baseball,Bunceton,Roger Stone
958,baseball,Climax Springs,Irene Mauss
959,baseball,Community,Mike Boedeker
960,baseball,Concordia,Nathan Beissenherz
961,baseball,Cooter,Bobby Mcculloch
962,baseball,Dora,Rick Luna
963,baseball,Eminence,j.c. hoagland
964,baseball,Exeter,Matthew Tripp
965,baseball,Golden City,Ryan Pate
966,baseball,Green City,Dale Whitacre
967,baseball,Halfway,Chandler Saultz
968,baseball,Hermitage,Joe Nicholson
969,baseball,Higbee,Rick Andrews
970,baseball,Humansville,Phillip Davolt
971,baseball,Jamestown,Jordan Hoecker
972,baseball,Keytesville,Derek Lorence
973,baseball,La Monte,Logan Treece
974,baseball,La Plata,Josh Woodward
975,baseball,Lakeland,Steve Kuchta
976,baseball,Leeton,jeff hayes
977,baseball,Lesterville,Jared Hathcoat
978,baseball,Lockwood,Jonathan Nash
979,baseball,Macks Creek,Jason Trusty
980,baseball,Madison,Bryant Jones
981,baseball,Marion County,Jason Keilholz
982,baseball,McAuley Catholic,Jason McVey
983,baseball,Meadville,Scott Singleton
984,baseball,Naylor,Christopher White
985,baseball,Newburg,Matt Bailey
986,baseball,North Harrison,Aaron Long
987,baseball,North Nodaway,Andrew Webster
988,baseball,North Shelby,Scott Gaines
989,baseball,Northeast Nodaway,Vance Proffitt
990,baseball,Northeast Vernon County,Coach Sprouse
991,baseball,Northwestern,Derrick Ostermann
992,baseball,Norwood,Drew Miller
993,baseball,Novinger,Matt Davis
994,baseball,Oak Ridge,Bo Akers
995,baseball,Oran,Joey Bickings
996,baseball,Pattonsburg,Jeffrey Epperly
997,baseball,Pilot Grove,Clint Poulsen
998,baseball,Richland,Michael Qualls
999,baseball,Risco,brandon blankenship
1000,baseball,Santa Fe,Joshua Fisher
1001,baseball,Scott County Central,Joe B. Holland
1002,baseball,Slater,Steven Benton
1003,baseball,South Iron,Josh Rainey
1004,baseball,South Nodaway,Aaron Murphy
1005,baseball,Southland,Matt Bailey
1006,baseball,St. Elizabeth,Caleb Heckemeyer
1007,baseball,St. Paul Lutheran,Jimmy Brakefield
1008,baseball,Verona,Darin Williams
1009,baseball,Viburnum,Charley Dryer
1010,baseball,Wellington-Napoleon,Ryan Burton
1011,baseball,Wellsville-Middletown,Earl Burton
1012,baseball,Wheatland,Patrick Dougherty
1013,baseball,Miller,Keaton Presley
1014,baseball,Advance,Jim Below
1015,baseball,Alton,Cuyler Marty
1016,baseball,Archie,Bryon Cecil
1017,baseball,Ash Grove,Rick Creed
1018,baseball,Billings,John Craig
1019,baseball,Bishop LeBlond,Michael Evans
1020,baseball,Bismarck,Chris Hayes
1021,baseball,Blue Eye,John Gilley
1022,baseball,Calvary Lutheran,Kevin Dusheke
1023,baseball,Clopton,Craig Smith
1024,baseball,College Heights Christian,Terry Good
1025,baseball,Crane,Bryan Harmon
1026,baseball,Crocker,Brandon Shepherd
1027,baseball,Crystal City,Matt Holdinghausen
1028,baseball,Early,Justin Crumpley
1029,baseball,Eugene,Mark Richard
1030,baseball,Fayette,Charles Trick
1031,baseball,Gainesville,Byron Richardson
1032,baseball,Galena,Byron Richardson
1033,baseball,Greenfield,Gary Jones
1034,baseball,Greenville,Jeff Null
1035,baseball,Harrisburg,Brian Simpson
1036,baseball,Iberia,Jason Morris
1037,baseball,Jasper,Dustin Young
1038,baseball,Lincoln,Will Lynde
1039,baseball,Lone Jack,Dustin Darby
1040,baseball,Louisiana,Ryan Griffin
1041,baseball,Mansfield,Douglas Jones
1042,baseball,Mark Twain,Alan Koch
1043,baseball,Meadow Heights,Charlie Doublin
1044,baseball,Montrose,Hayden DeLano
1045,baseball,Neelyville,Tyler Thompson
1046,baseball,New Haven,Jim Scheer
1047,baseball,Osceola,Danny Dewitt
1048,baseball,Paris,Michael Fible
1049,baseball,Plattsburg,Jason Boldt
1050,baseball,Portageville,Lee Wallace
1051,baseball,Purdy,Joshua Hughes
1052,baseball,Putnam County,Andrew Doyle
1053,baseball,Puxico,Gary Goode
1054,baseball,Russellville,Lucas Branson
1055,baseball,Scotland County,Mikel Gragg
1056,baseball,Senath-Hornersville,Corbin Clark
1057,baseball,Seymour,Phillip Davolt
1058,baseball,Silex,Kent Hufty
1059,baseball,Skyline,Brett Bybee
1060,baseball,Smithton,Bryan McClain
1061,baseball,South Pemiscot,Jason House
1062,baseball,Southwest,Tyler Anderson
1063,baseball,Spokane,Trevor Casterlin
1064,baseball,St. Vincent,Jose Robles
1065,baseball,Stoutland,Brady Dean
1066,baseball,Stover,BJ Adams
1067,baseball,Sturgeon,Kevin Hicks
1068,baseball,Summersville,Caleb Dudley
1069,baseball,Sweet Springs,Eric Hon
1070,baseball,Thayer,Lucas Brown
1071,baseball,Tipton,Jacob Watson
1072,baseball,Valle Catholic,Nathan Gegg
1073,baseball,Van-Far,Wes Rowden
1074,baseball,Vienna,Nick Lovell
1075,baseball,West Platte,Ryan Ramey
1076,baseball,Wheaton,Joe Cavness
1077,baseball,Arcadia Valley,John Inman
1078,baseball,Barstow,Darrick Kimberlin
1079,baseball,Belle,Chris Feeler
1080,baseball,Bishop DuBourg,Joe Groaning
1081,baseball,Bowling Green,Dean Streed
1082,baseball,Butler,Jeff Connell
1083,baseball,Cabool,Brady Dean
1084,baseball,Carnahan,Rashaad Witherspoon
1085,baseball,Carrollton,Todd Schachtsiek
1086,baseball,Charleston,Michael Minner
1087,baseball,Clever,Justin Snider
1088,baseball,Cole Camp,Todd Rusk
1089,baseball,Conway,Clay Bilyeu
1090,baseball,Cuba,Ken Hohe
1091,baseball,Diamond,Nathan Cook
1092,baseball,East Carter,Brock Crowley
1093,baseball,East Newton,Shawn Trent
1094,baseball,East Prairie,Dalton Golightly
1095,baseball,El Dorado Springs,Jared Mays
1096,baseball,Elsberry,Adam Shafer
1097,baseball,Fair Grove,Bryan Tucker
1098,baseball,Father Tolton,C. J. Zeller
1099,baseball,Forsyth,Jim Julian
1100,baseball,Grandview,Matt Zoph
1101,baseball,Hallsville,Barry Koeneke
1102,baseball,Hancock,Dan Knox
1103,baseball,Hartville,Joe Garrison
1104,baseball,Herculaneum,Zachary Bone
1105,baseball,Highland,Paul Scifres
1106,baseball,Holden,David Riley
1107,baseball,Houston,Brent Hall
1108,baseball,Jefferson,Ross Koenig
1109,baseball,Kelly,Josh Eftink
1110,baseball,Kingston,Ben Strauser
1111,baseball,Knob Noster,Jud Kindle
1112,baseball,Lafayette County,Kirk Sears
1113,baseball,Lathrop,Joe Dutcher
1114,baseball,Lexington,Jeffrey Smith
1115,baseball,Liberty,Allen Hedden
1116,baseball,Licking,Jason Grose
1117,baseball,Lutheran North,Mike Russell
1118,baseball,Maplewood-Richmond Heights,Jonathan Webb
1119,baseball,Marionville,Jason Grose
1120,baseball,Metro,Tedric Flowers
1121,baseball,Missouri Military Academy,Gregory McDonald
1122,baseball,Monroe City,Mike Crager
1123,baseball,Mountain Grove,Derwin McGownd
1124,baseball,New Bloomfield,Brian Center
1125,baseball,New Madrid County Central,Joseph McClarty
1126,baseball,North Callaway,Kevin O'Neal
1127,baseball,North Tech,Christopher Palladino
1128,baseball,Palmyra,Mark Loman
1129,baseball,Principia,Bill Marston
1130,baseball,Saxony Lutheran,Paul Sander
1131,baseball,Sherwood,Adam Odle
1132,baseball,South Callaway,Heath Lepper
1133,baseball,South Shelby,Brian Fohey
1134,baseball,St. Michael the Archangel,Michael Stringer
1135,baseball,St. Paul Lutheran,Aaron Marsh
1136,baseball,Steelville,Josh Booker
1137,baseball,Summit Christian Academy,John Gage
1138,baseball,Twin Rivers,Nathan Walk
1139,baseball,Versailles,Jason Ollison
1140,baseball,Warsaw,John Eierman
1141,baseball,West County,John Simily
1142,baseball,Whitfield,Tyrone Stovall
1143,baseball,Willow Springs,Dustin Forrest
1144,baseball,Aurora,James Hoffman
1145,baseball,Bayless,Jon Robards
1146,baseball,Benton,Mike Musser
1147,baseball,Cameron,Cole Doherty
1148,baseball,Cardinal Ritter College Prep,Coach Davis
1149,baseball,Carl Junction,Flave Darnell
1150,baseball,Center,Dalton Ostergard
1151,baseball,"Central (Park Hills, MO)",Ronnie Calvird
1152,baseball,"Central (Kansas City, MO)",Dale Rucker
1153,baseball,Centralia,Michael Rodgers
1154,baseball,Chillicothe,Canaan Fairley
1155,baseball,Clarkton,Charles Youngblood
1156,baseball,Clinton,Jim Garvin
1157,baseball,Doniphan,Dalton Pennington
1158,baseball,Eldon,Chad Hinds
1159,baseball,Excelsior Springs,Aaron Holst
1160,baseball,Festus,Jeff Montgomery
1161,baseball,Fredericktown,Scott Davis
1162,baseball,Fulton,John Brinkmann
