,sport,school,coach
2459,Basketball,Chase County,Randy Longoria
2460,Basketball,St. Paul,Rick Peters
2461,Basketball,Lincoln Christian,Nick Orduna
2462,Basketball,Ogallala,Chris Mestl
2463,Basketball,West Point-Beemer,Taylor Shepard
2464,Basketball,Syracuse,Andrew Pryor
2465,Basketball,Malcolm,Andy Klepper
2466,Basketball,Milford,Phil Stauffer
2467,Basketball,Wahoo,Linda Walker
2468,Basketball,Norfolk Catholic,Tim Kassmeier
2469,Basketball,O'Neill,Brock Eichelberger
2470,Basketball,Battle Creek,Seth Montag
2471,Basketball,Brownell Talbot,Brad Dunlap
2472,Basketball,Adams Central,Joshua Lewis
2473,Basketball,Winnebago,Treivan Bear
2474,Basketball,Roncalli Catholic,Don Jensen
2475,Basketball,Gothenburg,Brent Streeter
2476,Basketball,Ord,Dexter Goodner
2477,Basketball,Fairbury,Lyle Thompson
2478,Basketball,Kearney Catholic,Rick Petri
2479,Basketball,Mitchell,Shawn Harvey
2480,Basketball,Arlington,Morgan Mruz
2481,Basketball,Wakefield/Allen,Kent Emswiler
2482,Basketball,Douglas County West,Russ Ninemire
2483,Basketball,Lincoln Lutheran,Allen Simpson
2484,Basketball,Ashland-Greenwood,Barry Fangmeyer
2485,Basketball,Central City,Daniel Negus
2486,Basketball,Louisville,Wally Johnson
2487,Basketball,Southern Valley,Richard McDonald
2488,Basketball,Ainsworth,Stephen Crile
2489,Basketball,David City,Beth B
2490,Basketball,Scotus,Jarrod Ridder
2491,Basketball,Auburn,Grant Cole
2492,Basketball,Pierce,Darren Sindelar
2493,Basketball,Boone Central/Newman Grove,Andy Imus
2494,Basketball,Boys Town,Michele Matulevicz
2495,Basketball,Gordon-Rushville,Randy Hurlburt
2496,Basketball,Minden,Taylor Maulsby
2497,Basketball,Lakeview,Monte Jones
2498,Basketball,Valentine,Ian Bish
2499,Basketball,Concordia,Trent Minneman
2500,Basketball,Hershey,
2501,Basketball,Falls City,max milam
2502,Basketball,Wilber-Clatonia,Jesi Markvicka
2503,Basketball,Logan View/Scribner-Snyder,Nick Hegge
2504,Basketball,Wayne,Rocky Ruhl
2505,Basketball,Cozad,Zachary Stauffer
2506,Basketball,Gibbon,Chelsey Jacobitz
2507,Basketball,Fort Calhoun,Allie Schleifer
2508,Basketball,Conestoga,Tony Thies
2509,Basketball,St. Cecilia,Greg Berndt
2510,Basketball,Oakland-Craig,Joe Anderson
2511,Basketball,South Loup,Abe Hinman
2512,Basketball,Crofton,Aaron Losing
2513,Basketball,Superior,Jim Sullivan
2514,Basketball,Guardian Angels Central Catholic,Jerry Stracke
2515,Basketball,Ponca,Bob Hayes
2516,Basketball,Lourdes Central Catholic,Clay Carlton
2517,Basketball,Cross County,Mitch Boshart
2518,Basketball,North Central,Alex McCleary
2519,Basketball,Bancroft-Rosalie/Lyons-Decatur Northeast,Rod Peters
2520,Basketball,Clarkson/Leigh,Matt Murren
2521,Basketball,Summerland [Clearwater/Ewing/Orchard],Greg Appleby
2522,Basketball,Elm Creek,Mike Ford
2523,Basketball,Bridgeport,Dave Kuhlen
2524,Basketball,Southern,Jeff Murphy
2525,Basketball,Fillmore Central,Shad Eberhardt
2526,Basketball,Grand Island Central Catholic,stacia rice
2527,Basketball,Morrill,Josh Guerue
2528,Basketball,Thayer Central,Erin Saathoff
2529,Basketball,Centennial,Jake Polk
2530,Basketball,Boyd County,Jeff Hart
2531,Basketball,Maxwell,Kassie Schuett
2532,Basketball,Yutan,Rod Henkel
2533,Basketball,Sutton,Josh Rapp
2534,Basketball,Ravenna,Noah Maulsby
2535,Basketball,Elmwood-Murdock,Paul Dwyer
2536,Basketball,Blue Hill,Tim Streff
2537,Basketball,Homer,Merlyn Tremayne
2538,Basketball,Freeman,Kristin Kroeker
2539,Basketball,Arcadia/Loup City,Jason Bott
2540,Basketball,Wood River,Phil Smith
2541,Basketball,Bayard,Zach Nesbitt
2542,Basketball,Aquinas,Nathan Wall
2543,Basketball,Mead,Lyle Havelka
2544,Basketball,Cedar Bluffs,Brian Dunker
2545,Basketball,Burwell,Garrett Mann
2546,Basketball,Tekamah-Herman,David Eriksen
2547,Basketball,Lutheran-Northeast,Mike Wiederin
2548,Basketball,Johnson County Central,Karen Hunzeker
2549,Basketball,Doniphan-Trumbull,Jerry Caraway
2550,Basketball,Shelby-Rising City,Turner Trofholz
2551,Basketball,Hi-Line [Eustis-Farnam/Elwood],Patrick Ropers
2552,Basketball,Howells-Dodge,Scott Polacek
2553,Basketball,Centura,Laethion Brown
2554,Basketball,Stanton,Greg Wegner
2555,Basketball,Madison,Joe Crilly
2556,Basketball,West Holt,Riley Bonifas
2557,Basketball,Bishop Neumann,Jason Simons
2558,Basketball,Wisner-Pilger,Brooke Scheitel
2559,Basketball,Hemingford,Jordan Haas
2560,Basketball,Cornerstone Christian School,Amy Kieser
2561,Basketball,Tri County,Hannah Gay
2562,Basketball,Sandy Creek,Jeremy Borer
2563,Basketball,Pleasanton,Jordan Arensdorf
2564,Basketball,Chambers/Wheeler Central,Laurel O'Malley
2565,Basketball,Weeping Water,Joel Haveman
2566,Basketball,South Platte,Andie Cheleen
2567,Basketball,Maywood/Hayes Center,Kimberly Stengel
2568,Basketball,Humphrey/Lindsay Holy Family,Kandee Hanzel
2569,Basketball,Fullerton,Stacy Kramer
2570,Basketball,Overton,Nicole Arp
2571,Basketball,Dundy County-Stratton,Matt Thomas
2572,Basketball,Elkhorn Valley,Brendan Dittmer
2573,Basketball,St. Patrick's,Nathan Stienike
2574,Basketball,Palmer,Brandon Rolf
2575,Basketball,Meridian,Robert Schropfer
2576,Basketball,Cambridge,Jarod Albers
2577,Basketball,Archbishop Bergan,Nate Pribnow
2578,Basketball,Pender,Luke Hoffman
2579,Basketball,Hitchcock County,Mark Brown
2580,Basketball,Elgin/Pope John,Randy Eisenhauer
2581,Basketball,Alma,Amanda Siebels
2582,Basketball,Humboldt-Table Rock-Steinauer,Karmen Tomek
2583,Basketball,East Butler,James Kriz
2584,Basketball,Diller-Odell,John Mohr
2585,Basketball,Laurel-Concord-Coleridge,Marcus Messersmith
2586,Basketball,Osmond,David Schmit
2587,Basketball,Johnson-Brock,Landonn Mackey
2588,Basketball,Hartington-Newcastle,Josh Morten
2589,Basketball,Heartland,Greg Veerhusen
2590,Basketball,Omaha Nation,Peggy Hayes
2591,Basketball,Sandhills Valley,Meka Melvin
2592,Basketball,Cedar Catholic,Craig Wortmann
2593,Basketball,Shelton,Jeff Thober
2594,Basketball,Franklin,Adam Boettcher
2595,Basketball,Pawnee City,Dani Niss
2596,Basketball,Kimball,Chauncey Pedersen
2597,Basketball,Creighton,Kyle Kibbie
2598,Basketball,Axtell,Alyssa Prososki
2599,Basketball,Southwest,Dennis Hengen
2600,Basketball,Central Valley,Dori Gills
2601,Basketball,Neligh-Oakdale,christy Knutson
2602,Basketball,Kenesaw,Jace Morgan
2603,Basketball,Twin River,Bryan Pilakowski
2604,Basketball,Wausa,Brandon Kirby
2605,Basketball,Niobrara/Verdigre,Kimberly Miller
2606,Basketball,Harvard,Thad Fields
2607,Basketball,Omaha Christian Academy,Natasha Kerrigan
2608,Basketball,Perkins County,Katie Cross
2609,Basketball,McCool Junction,Alyssa VanWesten
2610,Basketball,High Plains,Kimmie alspaugh
2611,Basketball,Deshler,Kaitlyn Buss
2612,Basketball,Ansley/Litchfield,Travis Olson
2613,Basketball,Sutherland,Jason Gunderson
2614,Basketball,Arapahoe,Preston Blackmore
2615,Basketball,Plainview,Brandi Alexander
2616,Basketball,Amherst,Nathan Dietz
2617,Basketball,Lawrence-Nelson,Andy Peterson
2618,Basketball,Mullen,Clint Svoboda
2619,Basketball,St. Francis,Bryan Reichmuth
2620,Basketball,Wynot,Steve Wieseler
2621,Basketball,Sacred Heart,Luke Santo
2622,Basketball,Silver Lake,Joshua Drake
2623,Basketball,Bruning-Davenport/Shickley,Shana Gerberding
2624,Basketball,Loomis,Stacia Fertig
2625,Basketball,Sterling,Josh Pfeiffer
2626,Basketball,Sioux County,Barry Swisher
2627,Basketball,Arthur County,Kesston Fink
2628,Basketball,Dorchester,Brandon Bruha
2629,Basketball,Cody-Kilgore,Allie O'Neill
2630,Basketball,Anselmo-Merna,Trenton Kirchmann
2631,Basketball,Leyton,Jed Benish
2632,Basketball,Exeter-Milligan,Jackson Krejci
2633,Basketball,Stuart,Colin Schurman
2634,Basketball,Crawford,Julie Micheel
2635,Basketball,Nebraska Christian,Erin Mankin
2636,Basketball,Sumner-Eddyville-Miller,John Rohde
2637,Basketball,Bertrand,Shaun Kidder
2638,Basketball,Bloomfield,Terri Mlady
2639,Basketball,Hampton,Margo LaBrie
2640,Basketball,Wauneta-Palisade,Matt Cox
2641,Basketball,Giltner,Nancy Lockmon
2642,Basketball,Garden County,Chad Dormann
2643,Basketball,Wilcox-Hildreth,Cody Whipkey
2644,Basketball,Santee,Jason Folkers
2645,Basketball,Minatare,Schyler Ferguson
2646,Basketball,Brady,Lance Arterburn
2647,Basketball,Randolph,Marcus Papenhausen
2648,Basketball,Elba,Sarah Morrow
2649,Basketball,Wallace,Shawn Sullivan
2650,Basketball,Heartland Lutheran,Brad Bills
2651,Basketball,St. Edward,Tyler Gray
2652,Basketball,St. Mary's,Traci Berg
2653,Basketball,Nebraska Lutheran,Benjy Wells
2654,Basketball,Medicine Valley,Derek Bantam
2655,Basketball,Winside,Devin Gnat
2656,Basketball,Creek Valley,Missy Koenen
2657,Basketball,Lewiston,Schuyler Kuhlmann
2658,Basketball,Twin Loup,Ken Wright
2659,Basketball,Osceola,Mallory Berggren
2660,Basketball,Hay Springs,ron olson
2661,Basketball,Paxton,Sadie Waugh
2662,Basketball,Riverside,Will Wragge
2663,Basketball,Sandhills/Thedford,Bec Ray
2664,Basketball,Red Bank Regional,James Young
2665,Basketball,Allentown,Shoresporys Jersey
2666,Basketball,Burlington Township,Jason Williams
2667,Basketball,Neptune,John Brown
2668,Basketball,Colts Neck,Jeanene Healy
2669,Basketball,Hopewell Valley Central,Coleen Ross
2670,Basketball,Northern Burlington,Edward Fitzpatrick
2671,Basketball,Wall Township,Colleen Wisher
2672,Basketball,Middletown North,Chris Hoffman
2673,Basketball,Matawan Regional,Felicia Oliver
2674,Basketball,Ocean Township,Maggie Kinkela
2675,Basketball,Brick Township,Kevin Stockhoff
2676,Basketball,Nottingham,Lauren Adams
2677,Basketball,Freehold Boro,Jennifer Brzucki
2678,Basketball,Monroe Township,Sandy Mascali
2679,Basketball,Long Branch,Shannon Coyle
2680,Basketball,North Brunswick,Shaun Morrell
2681,Basketball,Trenton Central,REGINALD MURRAY
2682,Basketball,Old Bridge,johnny jackson
2683,Basketball,Montgomery,Matt Margon
2684,Basketball,Hightstown,Doug Shunk
2685,Basketball,West Windsor-Plainsboro South,Bryan Fisher
2686,Basketball,East Brunswick,K Motusesky
2687,Basketball,West Windsor-Plainsboro North,Frank Moore
2688,Basketball,Hudson Catholic,Pete Vincent
2689,Basketball,Paramus Catholic,s s
2690,Basketball,Mother Seton,Camille Mammolite
2691,Basketball,Pope John XXIII,mike carlin
2692,Basketball,St. Dominic Academy,David Wunsch
2693,Basketball,DePaul Catholic,Chris Iannarone
2694,Basketball,Saddle River Day,Danny Brown
2695,Basketball,"Immaculate Conception (Montclair, NJ)",Jimmy Kreie
2696,Basketball,Marist,Reggie Quinn
2697,Basketball,Morris Catholic,William Lovett
2698,Basketball,St. Mary,Jamie Lobue
2699,Basketball,Villa Walsh Academy,Coach Connors
2700,Basketball,Academy of St. Elizabeth,Jeff Moeller
2701,Basketball,Mary Help of Christians Academy,Maria Martin
2702,Basketball,"Immaculate Conception (Lodi, NJ)",jeffrey horohonich
2703,Basketball,Eastern Christian,Steve King
2704,Basketball,St. John-Vianney,Dawn Karpell
2705,Basketball,Paul VI,Lisa Steele
2706,Basketball,Red Bank Catholic,Joe Montano
2707,Basketball,Union Catholic,Kathy Matthews
2708,Basketball,Mount St. Mary Academy,Joseph Kozoh
2709,Basketball,St. Rose,Mary Beth Chambers
2710,Basketball,Bishop Eustace Prep,John Considine III
2711,Basketball,Notre Dame,james martino
2712,Basketball,The Pingry School,David White
2713,Basketball,Camden Catholic,Chris Palladino
2714,Basketball,Trenton Catholic Academy,Bob Fusik
2715,Basketball,Wildwood Catholic,Steve DiPatri
2716,Basketball,Calvary Christian,Tom Fogarty
2717,Basketball,Our Lady of Mercy Academy,Tom McNelia
2718,Basketball,Trinity Hall,Matthew McCarthy
2719,Basketball,Gill St. Bernard's,Aaron Gratch
2720,Basketball,Mater Dei,Michael Pineiro
2721,Basketball,Holy Spirit,Tim Whitworth
2722,Basketball,Holy Cross,Joe Larubbio
2723,Basketball,Wardlaw Hartridge,Michael Howell
2724,Basketball,Timothy Christian,Miriam Hartzler
2725,Basketball,Ranney,Tom Moriau
2726,Basketball,Cresskill,Jennifer Rilli
2727,Basketball,North Warren Regional,Jill Masker
2728,Basketball,Midland Park,david kessinger
2729,Basketball,Park Ridge,Ryan Dennis
2730,Basketball,Saddle Brook,Jeffrey Horohonich
2731,Basketball,Wood-Ridge,Lou Wejnert
2732,Basketball,Passaic Arts & Science Charter,Natasha Charles
2733,Basketball,New Milford,David Wilson
2734,Basketball,Boonton,mike carlin
2735,Basketball,Bogota,Morgan Taylor
2736,Basketball,Wallington,Brian Staples
2737,Basketball,Los Lunas,Marty Zeller
2738,Basketball,Kirtland Central,Devon Manning
2739,Basketball,Bernalillo,Raymond Aragon
2740,Basketball,Portales,Wade Fraze
2741,Basketball,Goddard,Jared Neighbors
2742,Basketball,Highland,Lonnie Neal
2743,Basketball,Gallup,Todd McBroom
2744,Basketball,Pojoaque Valley,Seledon Martinez
2745,Basketball,Silver,Raymond Torrez
2746,Basketball,Espanola Valley,Joe Estrada
2747,Basketball,Valley,Joseph Tafoya
2748,Basketball,Grants,Joshua Grine
2749,Basketball,Bloomfield,Tom Adair
2750,Basketball,Lovington,Wade Scott
2751,Basketball,St. Pius X,Bree Rode
2752,Basketball,Miyamura,Joshua Dupont
2753,Basketball,Moriarty,Erin Edwards
2754,Basketball,Shiprock,Vernetta Begay
2755,Basketball,Taos,David Sanchez
2756,Basketball,Hope Christian,David Medina
2757,Basketball,Artesia,Jeff Houghtaling
2758,Basketball,Chaparral,Jodi Copley
2759,Basketball,Santa Teresa,Eric Legarreta
2760,Basketball,Del Norte,David Gonzales
2761,Basketball,Valencia,Micaela Medina
2762,Basketball,Aztec,Robert McCaskill
2763,Basketball,Albuquerque Academy,Taryn Bachis
2764,Basketball,Ruidoso,Troy Schmidt
2765,Basketball,Hobbs,Joe Carpenter
2766,Basketball,Volcano Vista,Lisa Villareal
2767,Basketball,Piedra Vista,Joe Reed
2768,Basketball,La Cueva,Robert Perea
2769,Basketball,Centennial,Louie Laborin
2770,Basketball,Sandia,Lee Kettig
2771,Basketball,Mayfield,George Maya
2772,Basketball,Carlsbad,John Zumbrun
2773,Basketball,Cibola,Lori Mabrey
2774,Basketball,Farmington,Larenson Henderson
2775,Basketball,Deming,Kimberly Garcia
2776,Basketball,Cleveland,Susan Kubala
2777,Basketball,West Mesa,Manny Otero
2778,Basketball,Onate,Evelyn Reyes
2779,Basketball,Albuquerque,Doug Dorame
2780,Basketball,Alamogordo,Manny Vigil
2781,Basketball,Manzano,Roger Williams
2782,Basketball,Clovis,Jeff Reed
2783,Basketball,Santa Fe,Nate Morris
2784,Basketball,Las Cruces,LORI SELBY
2785,Basketball,Capital,Darren Casados
2786,Basketball,Eldorado,Leroy Barela
2787,Basketball,Atrisco Heritage Academy,Joe Montoya
2788,Basketball,Rio Rancho,Scott Peterson
2789,Basketball,Roswell,Fernando Sanchez
2790,Basketball,Gadsden,Ana Valtierra
2791,Basketball,Melrose,Caleb King
2792,Basketball,Logan,Glynna Strand
2793,Basketball,Roy/Mosquero,Blair Clavel
2794,Basketball,Gateway Christian,Holly Tipton
2795,Basketball,Pine Hill,Carlett Daniels
2796,Basketball,To'hajiilee,Visaria Apachito
2797,Basketball,Fort Sumner,Ben Segura
2798,Basketball,Tatum,Greg Slover
2799,Basketball,Mountainair,Adrienne Bargas
2800,Basketball,Cimarron,Ashley Gonzales
2801,Basketball,Clovis Christian,Kenny Duong
2802,Basketball,Animas,Charles Richardson/Wanda Offutt
2803,Basketball,Maxwell,Sara Davis-Sorrell
2804,Basketball,Quemado,Buster Green
2805,Basketball,Jemez Valley,JoAnne Smith
2806,Basketball,Hondo Valley,Adam Herrera
2807,Basketball,Evangel Christian Academy,Earl Santillanes
2808,Basketball,Des Moines,Amanda Boggs
2809,Basketball,Walatowa Charter,Gina Gachupin
2810,Basketball,Cliff,P.J. Bryant
2811,Basketball,New Mexico School for the Deaf,Johanna Scherling
2812,Basketball,Dora,skay@doraschools.com Kay
2813,Basketball,Floyd,Dawn Kuchta
2814,Basketball,Carrizozo,Brittney LaMay
2815,Basketball,Springer,Jesus Urquijo
2816,Basketball,Grady/San Jon/House,Alicia Rush
2817,Basketball,Reserve,Lisa Kellar
2818,Basketball,Elida,Madison Haley
2819,Basketball,Wagon Mound,Erik Garcia
2820,Basketball,Lake Arthur,Amy Ellis
2821,Basketball,Newcomb,Bill McLaughlin
2822,Basketball,Rehoboth Christian,Adrian Pete
2823,Basketball,Dulce,Cristiana Yepa
2824,Basketball,Ramah,Tom Hall
2825,Basketball,Navajo Pine,Wilbert Nez
2826,Basketball,Tse' Yi' Gai,Thale Goodluck
2827,Basketball,McCurdy,Lucretia Williams
2828,Basketball,Academy for Technology and The Classics,Ron Drake
2829,Basketball,Tierra Encantada,Kurtis Montoya
2830,Basketball,Monte Del Sol Charter,Ray Roybal
2831,Basketball,Lordsburg,Rodney Plowman
2832,Basketball,Mescalero Apache,Elmer Chavez
2833,Basketball,Cloudcroft,Jamie Barnett
2834,Basketball,Capitan,Jason Lee
2835,Basketball,Eunice,Dustin Tippit
2836,Basketball,Loving,Derrick Martinez
2837,Basketball,Jal,Dusty Loftis
2838,Basketball,Liberty,Ryan Baldock
2839,Basketball,Dunkirk,Ken Ricker
2840,Basketball,Northeastern Clinton,Robb Garrand
2841,Basketball,City Honors,Kristin Juergens
2842,Basketball,Schalmont,Jeffrey Van Hoesen
2843,Basketball,Mekeel Christian Academy,Kelsey Collins
2844,Basketball,South Jefferson,Michelle Whitley
2845,Basketball,Dansville,Kristen Kershner
2846,Basketball,Waverly,Robert Kelly
2847,Basketball,Putnam Valley,Kristi Dini
2848,Basketball,Carle Place,Conor Reardon
2849,Basketball,Iroquois,Stephen Sokolski
2850,Basketball,Briarcliff,Don Hamlin
2851,Basketball,Burgard,Patrick Ricci
2852,Basketball,Waterloo,Michael Bree
2853,Basketball,Marcellus,Lauren Collister
2854,Basketball,Canton,Jim DiSalvo
2855,Basketball,Hudson,Brice Ivery
2856,Basketball,Christian Brothers Academy,John Niland
2857,Basketball,Livonia,Karen Schuster
2858,Basketball,Westhill,Sue Ludwig
2859,Basketball,Adirondack,Jeremy Youngs
2860,Basketball,Greenwich,jason slater
2861,Basketball,Albertus Magnus,Thomas Anderson
2862,Basketball,Avon,Pete Leone
2863,Basketball,Palmyra-Macedon,Dan Harris
2864,Basketball,Norwich,Josh Bennett
2865,Basketball,Saranac,Tim Newell
2866,Basketball,East Aurora,Gary Schutrum
2867,Basketball,O'Neill,Kevin Clark
2868,Basketball,Ellenville,Samantha Ellis
2869,Basketball,Rondout Valley,Sherry Cafiero
2870,Basketball,Vernon-Verona-Sherrill,Randy Thomas
2871,Basketball,Eden,Joseph Dougherty
2872,Basketball,Mechanicville,Blain Goverski
2873,Basketball,Ravena-Coeymans-Selkirk,Kiley Shortell
2874,Basketball,Hastings,Alyse La Padula
2875,Basketball,Wellsville,Michelle Alvord
2876,Basketball,Wilson,Brian Baker
2877,Basketball,Cobleskill-Richmondville,Carlin DeMarinis
2878,Basketball,Port Jefferson,Mike Weaver
2879,Basketball,Ogdensburg Free Academy,Doug LOffler
2880,Basketball,Cairo-Durham,Richard Grounds
2881,Basketball,Penn Yan Academy,Katrina Davenport
2882,Basketball,Irvington,gina maher
2883,Basketball,Newark Valley,Mike Stauder
2884,Basketball,Fonda-Fultonville,Flip Boshart
2885,Basketball,Mt. Markham,Steve Gates
2886,Basketball,Onteora,andrew occhi
2887,Basketball,Clinton,Thomas Trevisani
2888,Basketball,Cazenovia,Paul Harney
2889,Basketball,General Brown,Janelle Ferris
2890,Basketball,Mattituck,Steve Van Dood
2891,Basketball,Griffith Institute,Bob Gainey
2892,Basketball,Midlakes,Nate Rich
2893,Basketball,Batavia,Marty Hein
2894,Basketball,Pleasantville,Dillon Clark
2895,Basketball,Newfane,Kevin Klumpp
2896,Basketball,Bronxville,Donald Lucas
2897,Basketball,Alden,Lance Cayea
2898,Basketball,Health Sciences Charter,Tiffany Prunty
2899,Basketball,International Prep at Grover,Chelsea Bush
2900,Basketball,Homer,C.J. Kudla
2901,Basketball,Catskill,Larry Farrell
2902,Basketball,Ichabod Crane,Melissa Vooris
2903,Basketball,Southampton,richard wingfield
2904,Basketball,Babylon,Christopher Ryan
2905,Basketball,Hornell,Brian Dyring
2906,Basketball,Southwestern,Dave Turnbull
2907,Basketball,Owego Free Academy,Luke McEvoy
2908,Basketball,Fredonia,Dan Vona
2909,Basketball,Holland Patent,DOMINICK TIMPANO
2910,Basketball,Greece Olympia,Jeff Jung
2911,Basketball,Johnstown,Timothy Derwin
2912,Basketball,Edgemont,Anik Chaudhry
2913,Basketball,Chester,Peter Rickard
2914,Basketball,Depew,Charlie Guay
2915,Basketball,Hoosick Falls,Rich Cooney
2916,Basketball,Chittenango,kassandra kleine
2917,Basketball,Solvay,Shawn Mitchell
2918,Basketball,Rye Neck,Cathy Toolan
2919,Basketball,Corinth,David Montero
2920,Basketball,Jordan-Elbridge,Leslie Ahern
2921,Basketball,Mynderse Academy,Jerry Anderson
2922,Basketball,Buffalo Academy for Visual & Performing Arts,Sarah Galante
2923,Basketball,Chenango Forks,N Fersch
2924,Basketball,East,Kelly Kane
2925,Basketball,Haverling,Randy Abrams
2926,Basketball,Akron,Antoinette Abrams
2927,Basketball,Williamson,Beth Brennan
2928,Basketball,Skaneateles,Camille Murphy
2929,Basketball,Albion,Lucian Price
2930,Basketball,Maryvale,Tim Klimtzak
2931,Basketball,Tonawanda,Amanda Jaworski
2932,Basketball,Beekmantown,Kate Duprey
2933,Basketball,Glens Falls,Mark Girard
2934,Basketball,Le Roy,Mary Leposa
2935,Basketball,Lowville,Christopher Riley
2936,Basketball,Eastchester,Mary Kate Burke
2937,Basketball,Greece Odyssey,Dale Meier
2938,Basketball,Cleveland Hill,Darci Secor
2939,Basketball,North Rose-Wolcott,Gary Lockwood
2940,Basketball,Nanuet,Brian Metcalf
2941,Basketball,Westlake,Sean Mayer
2942,Basketball,Broadalbin-Perth,Michael Magliocca
2943,Basketball,Watervliet,tim mitchell
2944,Basketball,Plattsburgh,Brad LaValley
2945,Basketball,Rochester Prep,Dennis Thomas
2946,Basketball,Attica,Marissa Sell
2947,Basketball,Cohoes,Morgan Blizinski
2948,Basketball,Greenville,Bruce VanWormer
2949,Basketball,Windsor Central,Megan Touhey
2950,Basketball,Royalton-Hartland,Grace Swick
2951,Basketball,Wayland-Cohocton,Joel Shaffer
2952,Basketball,Albany Academy for Girls,Jean Juste
2953,Basketball,Allegany-Limestone,Chad Lyter
2954,Basketball,Susquehanna Valley,Chad Freije
2955,Basketball,Spackenkill,Don Neise
2956,Basketball,Newark,Justin Fladd
2957,Basketball,Kennedy,Melissa Schultz
2958,Basketball,Olean,Chelsea Bowker
2959,Basketball,Bishop Maginn,Arthur Danzy
2960,Basketball,Highland,Jim Malak
2961,Basketball,Mexico,David Passer
2962,Basketball,Dryden,Laszlo Engel
2963,Basketball,Medina,Larry Lash
2964,Basketball,Da Vinci,Jim Connors
2965,Basketball,Potsdam,William Mitchell
2966,Basketball,Lackawanna,Emily Oakes
2967,Basketball,Taconic Hills,Carl Campbell
2968,Basketball,Hampton Bays,David Flannery
2969,Basketball,Schuylerville,Jason Mehan
2970,Basketball,Geneva,Ed Collins
2971,Basketball,Oyster Bay,Sandy Rossen
2972,Basketball,Malverne,Lorenzo Jenkins
2973,Basketball,Marlboro Central,Marion Casey
2974,Basketball,Young Women's College Prep,Jess Lindsay
2975,Basketball,Fallsburg,Daniel Redmond
2976,Basketball,Altmar-Parish-Williamstown,Michelle Whitley
2977,Basketball,Tri-Valley,Jason Closs
2978,Basketball,Pembroke,Ronald Funke
2979,Basketball,Cambridge,Bob Phillips
2980,Basketball,Maple Hill,Jabari Holder
2981,Basketball,Holland,Samuel Arnold
2982,Basketball,Newfield,Brandon Steinorth
2983,Basketball,Unatego,Robert Zeh
2984,Basketball,Keshequa,Pete Piraino
2985,Basketball,Lyons,Kristin Bassett
2986,Basketball,Duanesburg,Chris Herron
2987,Basketball,Canisteo-Greenwood,Lester York
2988,Basketball,Warrensburg,Scott Smith
2989,Basketball,Byron-Bergen,Rick Krzewinski
2990,Basketball,Franklinville,Allan Dunlap
2991,Basketball,Delaware Academy,Todd Bruce
2992,Basketball,Cooperstown,mike niles
2993,Basketball,Red Jacket,George Hotchkiss
2994,Basketball,Wheatland-Chili,Gary Ward
2995,Basketball,Portville,Inga Welty
2996,Basketball,West Canada Valley,BRIAN ELLIS
2997,Basketball,Berne-Knox-Westerlo,Thomas Galvin
2998,Basketball,Red Creek,Mike Krauza
2999,Basketball,Syracuse Academy of Science,Reginald Pickard
3000,Basketball,Whitman,Bri Parzych
3001,Basketball,Union Springs,Andy Kalet
3002,Basketball,"Seton Catholic Central (Binghamton, NY)",Colleen Jayne
3003,Basketball,Falconer,Emily Scholeno
3004,Basketball,Clyde-Savannah,Steven Dunn
3005,Basketball,Oakfield-Alabama,Jeff Schlagenhauf
3006,Basketball,Norwood-Norfolk,Jason Gallant
3007,Basketball,Chautauqua Lake,Bill Persons
3008,Basketball,Greene,Dave Gorton
3009,Basketball,Moriah,Steve Pelkey
3010,Basketball,Bishop Grimes,John Cifonelli
3011,Basketball,Dundee,Michael Strait
3012,Basketball,AuSable Valley,Roger Long
3013,Basketball,Mayfield,Brian Moore
3014,Basketball,Salem,keith beattie
3015,Basketball,Dolgeville,Jennifer Morse
3016,Basketball,St. Regis Falls,Jeff Sevey
3017,Basketball,Walton,Gary Backus
3018,Basketball,Frewsburg,Jeffrey Collver
3019,Basketball,Maple Grove,Bill Price
3020,Basketball,Odessa-Montour,Greg Gavich
3021,Basketball,Silver Creek,Tammy Rice
3022,Basketball,East Rochester,Mark Florack
3023,Basketball,Bolivar-Richburg,Justin Thomas
3024,Basketball,Gananda Central,Karin Meuwissen
3025,Basketball,York,Kaitlin Kolb
3026,Basketball,Cassadaga Valley,Todd Fryberger
3027,Basketball,St. Lawrence Central,Chad Gauthier
3028,Basketball,Haldane,Jessica Perrone
3029,Basketball,The Leffell School,Andrew Wauben
3030,Basketball,Warsaw,Samantha Downey
3031,Basketball,Perry,Rodney Allen
3032,Basketball,Randolph,Shawn Huntington
3033,Basketball,Hoosic Valley,larny chapko
3034,Basketball,Beaver River,Don Neddo
3035,Basketball,Watkins Glen,Alicia Learn
3036,Basketball,Tapestry,Coach Kulu
3037,Basketball,Salamanca,Bryelle Wallin
3038,Basketball,Alexander,Marcia Hirsch
3039,Basketball,North Salem,eric buzzetto
3040,Basketball,Cuba-Rushford,Aaron Wight
3041,Basketball,Schoharie,Eric Croote
3042,Basketball,Letchworth,Mike Grasso
3043,Basketball,Bainbridge-Guilford,Bobby Conway
3044,Basketball,Little Falls,Pam Munger
3045,Basketball,Valhalla,Stephen Boyer
3046,Basketball,Webber,Katelyn Draper
3047,Basketball,Ellicottville,Chelsea Cole
3048,Basketball,Canajoharie,Joe Fowler
3049,Basketball,Addison,Corey Driskell
